;producto;volumen_miles_de_kg_predicted;lower volumen_miles_de_kg;upper volumen_miles_de_kg;valor_miles_de_€_predicted;lower valor_miles_de_€;upper valor_miles_de_€;ccaa;precio_medio_kg_predicted;lower precio_medio_kg;upper precio_medio_kg
2020-03-01 00:00:00;Cebollas;1771.3651170495195;1380.5645625782793;2162.1656715207596;2620.8961220744627;1918.0605290693243;3323.731715079601;Pais vasco;1.5348354970293863;1.3534343552943757;1.7162366387643968
2020-04-01 00:00:00;Cebollas;1848.6523557852674;1390.533119122507;2306.7715924480276;2918.6822441489257;1636.736332610941;4200.628155686911;Pais vasco;1.5375617880090824;1.3561595784362415;1.7189639975819233
2020-05-01 00:00:00;Cebollas;1917.602845583413;1411.2735420262757;2423.9321491405503;2958.838366223389;1056.2707035251792;4861.4060289215995;Pais vasco;1.54;1.3416266844538982;1.7383733155461019
2020-06-01 00:00:00;Cebollas;1817.811287760326;1249.4274174091172;2386.1951581115345;2811.6644882978526;243.65856791808574;5379.670408677619;Pais vasco;1.55;1.3516266844538982;1.7483733155461019
2020-02-01 00:00:00;Cebollas;3038.61;3038.61;3038.61;3524.54;3524.54;3524.54;Valencia;1.16;1.16;1.16
2020-03-01 00:00:00;Cebollas;3088.578794910527;2354.9003022662723;3822.2572875547817;3893.31448892912;2371.9059148280285;5414.723063030212;Valencia;1.2282988582425225;1.1196272748746363;1.3369704416104087
2020-04-01 00:00:00;Cebollas;3515.86968381946;2552.208789373629;4479.530578265291;4269.0678279979975;867.0948347569306;7671.040821239065;Valencia;1.260225560530979;1.0720616058538952;1.4483895152080626
2020-05-01 00:00:00;Cebollas;3827.904122302348;2738.898229062051;4916.910015542644;4597.764121042694;-1094.825508543865;10290.353750629252;Valencia;1.234955382528531;0.9918025960776635;1.4781081689793987
2020-06-01 00:00:00;Cebollas;3620.0661696274105;2456.1469273862576;4783.9854118685635;5033.144851882747;-3299.9531002866315;13366.242804052126;Valencia;1.213139243352317;0.9251063472940695;1.5011721394105644
2020-02-01 00:00:00;Ajos;2615.42;2615.42;2615.42;11657.82;11657.82;11657.82;Nacional;4.46;4.46;4.46
2020-03-01 00:00:00;Ajos;3369.13;321.6940511076168;6416.565948892383;13700.394782741516;2988.0505786569393;24412.738986826094;Nacional;4.417590161833804;4.005310153682745;4.829870169984862
2020-04-01 00:00:00;Ajos;3808.3200000000006;-3005.953938799944;10622.593938799946;15345.502648739308;4407.769185178908;26283.23611229971;Nacional;4.38548188977915;3.8836163209237604;4.88734745863454
2020-05-01 00:00:00;Ajos;3996.9000000000005;-7405.56122889364;15399.361228893642;14737.150514737072;3278.177751929932;26196.12327754421;Nacional;4.383585924037549;3.8585841004791774;4.90858774759592
2020-06-01 00:00:00;Ajos;4564.120000000001;-12127.374117605186;21255.61411760519;15470.15838073485;3122.676243708778;27817.640517760923;Nacional;4.395924623604616;3.863254653507269;4.928594593701963
2020-02-01 00:00:00;Ajos;546.94;546.94;546.94;2223.92;2223.92;2223.92;Andalucia;4.07;4.07;4.07
2020-03-01 00:00:00;Ajos;608.7145756092785;347.27798181332065;870.1511694052365;2636.274989625355;1369.3915326504625;3903.1584466002473;Andalucia;4.070000000068169;3.6139203140672995;4.526079686069038
2020-04-01 00:00:00;Ajos;631.7442368282899;239.3186604481067;1024.169813208473;2725.2099792507106;873.2711245459168;4577.148833955504;Andalucia;4.070000000068169;3.418274367795906;4.721725632340432
2020-05-01 00:00:00;Ajos;683.3970797454556;144.12363563914982;1222.6705238517613;2886.884968876066;547.1858522235889;5226.584085528543;Andalucia;4.070000000068169;3.269073087335983;4.870926912800355
2020-06-01 00:00:00;Ajos;713.9042692673625;49.576442369419055;1378.2320961653058;3143.99995850142;362.15210667840574;5925.847810324434;Andalucia;4.070000000068169;3.143597528505868;4.99640247163047
2020-02-01 00:00:00;Ajos;75.57;75.57;75.57;375.09;375.09;375.09;Aragon;4.96;4.96;4.96
2020-03-01 00:00:00;Ajos;210.2154828440489;-528.7012882758129;949.1322539639107;405.69501809681435;253.51675035154156;557.8732858420872;Aragon;4.43232396008391;3.5146842121493194;5.349963708018501
2020-04-01 00:00:00;Ajos;39.04099376110963;-781.5291599327766;859.611147454996;432.2678761081965;180.30147071082052;684.2342815055724;Aragon;4.43232396008391;3.4928380078078107;5.3718099123600105
2020-05-01 00:00:00;Ajos;235.7901772410058;-755.1453676549967;1226.7257221370082;418.2112389652736;110.92089767107728;725.5015802594698;Aragon;4.43232396008391;3.4714883851498843;5.393159535017936
2020-06-01 00:00:00;Ajos;63.1152182453917;-1094.6822652666533;1220.912701757437;451.77596125915323;84.73643372485378;818.8154887934527;Aragon;4.43232396008391;3.4506029459493086;5.414044974218513
2020-02-01 00:00:00;Ajos;76.13;76.13;76.13;329.3;329.3;329.3;Asturias;4.33;4.33;4.33
2020-03-01 00:00:00;Ajos;127.01000000000053;43.883334598659545;210.13666540134153;513.0399999999945;305.8135061940273;720.2664938059618;Asturias;4.624074373940086;3.9765384057806856;5.271610342099486
2020-04-01 00:00:00;Ajos;153.58000000000067;-32.29687458027843;339.45687458027976;598.2199999999889;134.84747311090183;1061.592526889076;Asturias;4.624074373940086;3.9677525159918314;5.280396231888341
2020-05-01 00:00:00;Ajos;168.13000000000082;-142.9015016368144;479.16150163681607;671.1699999999835;-104.2005412843904;1446.5405412843575;Asturias;4.624074373940086;3.959082695510073;5.289066052370099
2020-06-01 00:00:00;Ajos;204.020000000001;-251.28349770498914;659.3234977049912;790.5599999999778;-344.46625170237064;1925.586251702326;Asturias;4.624074373940086;3.95052446224706;5.297624285633113
2020-02-01 00:00:00;Ajos;48.49;48.49;48.49;253.98;253.98;253.98;Baleares;5.24;5.24;5.24
2020-03-01 00:00:00;Ajos;100.47945628322441;-1859.8242094437514;2060.7831220102003;251.5421980148626;251.5402504145306;251.54414561519462;Baleares;2.117654474871164;1.369764367783295;2.8655445819590333
2020-04-01 00:00:00;Ajos;82.9697173658179;-151.47622246927108;317.4156572009069;273.1608399470654;273.1583508084966;273.16332908563425;Baleares;5.908693940031853;5.104861407239073;6.712526472824632
2020-05-01 00:00:00;Ajos;117.48018904265581;-4100.9673623923745;4335.927740477687;204.0630328469212;204.06053121022487;204.06553448361754;Baleares;1.058412691521224;-0.10654095641954697;2.223366339461995
2020-06-01 00:00:00;Ajos;90.48584238918795;-166.5274945425375;347.4991793209134;311.6640129213225;311.66149884862944;311.6665269940156;Baleares;6.774286413513752;5.584980775942915;7.963592051084589
2020-02-01 00:00:00;Ajos;81.84;81.84;81.84;348.11;348.11;348.11;Canarias;4.25;4.25;4.25
2020-03-01 00:00:00;Ajos;168.14593176290725;106.32936087099601;229.96250265481848;557.0029086770752;-1405.694360187214;2519.700177541364;Canarias;4.388726478624437;3.863706511400438;4.913746445848436
2020-04-01 00:00:00;Ajos;228.6940789968563;57.26789819143306;400.1202598022795;603.6497335873337;-3190.144055577298;4397.443522751965;Canarias;4.4956433445774175;3.4279809474433494;5.563305741711486
2020-05-01 00:00:00;Ajos;320.205547051857;-7.453349267795943;647.86444337151;727.6443055793973;-4775.033238669625;6230.321849828419;Canarias;4.578044457461962;2.9405944417864602;6.215494473137463
2020-06-01 00:00:00;Ajos;363.64438205608485;-162.0250715681923;889.313835680362;695.8651205886977;-6401.795170909058;7793.525412086452;Canarias;4.64155121426867;2.43312871119742;6.84997371733992
2020-02-01 00:00:00;Ajos;26.43;26.43;26.43;128.27;128.27;128.27;Cantabria;4.85;4.85;4.85
2020-03-01 00:00:00;Ajos;44.54866278146169;-57.181195001846035;146.2785205647694;241.58781925185448;139.26510413314492;343.91053437056405;Cantabria;4.460320236807779;2.746882730333418;6.17375774328214
2020-04-01 00:00:00;Ajos;37.12290179536816;-82.13648582438591;156.38228941512222;177.16876157535822;16.92486323114926;337.4126599195672;Cantabria;4.4410157164563495;2.7226716523466195;6.15935978056608
2020-05-01 00:00:00;Ajos;57.607140809274625;-83.97107548906385;199.1853571076131;263.76121332878444;55.66631621737824;471.8561104401906;Cantabria;4.4410157164563495;2.722671240446373;6.159360192466326
2020-06-01 00:00:00;Ajos;51.461379823181105;-116.28695808127524;219.20971772763744;258.4800228723562;-18.855807484165666;535.815853228878;Cantabria;4.4410157164563495;2.7226708285462244;6.159360604366475
2020-02-01 00:00:00;Ajos;119.02;119.02;119.02;434.16;434.16;434.16;Castilla la mancha;3.65;3.65;3.65
2020-03-01 00:00:00;Ajos;119.81890989429286;31.393359214796973;208.24446057378873;468.00080682263535;299.4401904856144;636.5614231596563;Castilla la mancha;4.006899759435846;3.6318961536614203;4.381903365210273
2020-04-01 00:00:00;Ajos;120.6178197885857;-6.817408933575123;248.05304851074652;479.80154091928824;222.2615424584967;737.3415393800798;Castilla la mancha;3.9696762575555273;3.5915911519401327;4.347761363170922
2020-05-01 00:00:00;Ajos;121.41672968287855;-37.523492410824105;280.35695177658124;476.27600085227436;139.06622994124126;813.4857717633074;Castilla la mancha;3.991769055958252;3.613602533769768;4.369935578146736
2020-06-01 00:00:00;Ajos;122.2156395771714;-64.5619386592268;308.9932178135696;499.66680440944987;86.67364542121987;912.6599633976798;Castilla la mancha;4.009085643430441;3.630836942637657;4.387334344223225
2020-02-01 00:00:00;Ajos;124.98;124.98;124.98;545.04;545.04;545.04;Castilla leon;4.36;4.36;4.36
2020-03-01 00:00:00;Ajos;196.0688883262539;-658.2335910431859;1050.3713676956936;862.531563115157;-1688.5581834849459;3413.62130971526;Castilla leon;4.412250583925347;-1955.5519121672507;1964.3764133351012
2020-04-01 00:00:00;Ajos;197.7064471920306;-689.2510550918357;1084.663949475897;850.7238062195337;-1693.972478651673;3395.4200910907407;Castilla leon;4.4651273665961275;-1978.9874538169586;1987.9177085501508
2020-05-01 00:00:00;Ajos;198.98315016243302;-722.8771485657247;1120.8434488905907;851.9731861464313;-1693.2297519777437;3397.176124270606;Castilla leon;4.518637825208659;-2002.7038741518581;2011.7411498022757
2020-06-01 00:00:00;Ajos;200.2676207727986;-758.4995104729312;1159.0347520185285;847.9683365248763;-1697.2112200348295;3393.1478930845824;Castilla leon;4.572789557618292;-2026.704513219818;2035.8500923350546
2020-02-01 00:00:00;Ajos;424.35;424.35;424.35;2177.86;2177.86;2177.86;Cataluña;5.13;5.13;5.13
2020-03-01 00:00:00;Ajos;495.19799332261823;-1492.1670981922318;2482.5630848374685;2250.480189301111;1262.7715723388942;3238.1888062633275;Cataluña;4.559024144993765;3.8071122848358208;5.31093600515171
2020-04-01 00:00:00;Ajos;474.80517975122257;-2284.2016342855723;3233.8119937880174;2265.3967573405525;1169.4176718919819;3361.3758427891235;Cataluña;4.575600921772224;3.82357894248011;5.3276229010643394
2020-05-01 00:00:00;Ajos;511.1298934754387;-3784.790330662093;4807.05011761297;2268.460698707501;1128.6792841926283;3408.2421132223735;Cataluña;4.59223797231095;3.840105087933554;5.344370856688346
2020-06-01 00:00:00;Ajos;512.1975987180746;-4865.493336253511;5889.888533689661;2269.090048345787;1097.79934853615;3440.380748155424;Cataluña;4.608935515767515;3.8566909348588796;5.36118009667615
2020-02-01 00:00:00;Ajos;76.38;76.38;76.38;312.29;312.29;312.29;Extremadura;4.09;4.09;4.09
2020-03-01 00:00:00;Ajos;110.0230865863631;-18.548712784948677;238.59488595767488;394.63657893068734;-74.94194261331035;864.215100474685;Extremadura;4.066873308328497;2.769637384534519;5.364109232122475
2020-04-01 00:00:00;Ajos;113.44006381617808;-52.21856150214103;279.0986891344972;395.47674873351707;-265.09606376472857;1056.0495612317627;Extremadura;4.049045179406206;1.410819893594172;6.68727046521824
2020-05-01 00:00:00;Ajos;114.0833762115701;-51.64935528367478;279.816107706815;391.76559522348873;-268.9609633383734;1052.4921537853509;Extremadura;4.0353016580506855;-0.011166981107987972;8.08177029720936
2020-06-01 00:00:00;Ajos;114.73033679635961;-51.077310074904716;280.53798366762396;401.45167102797245;-259.3762551117436;1062.2795971676885;Extremadura;4.0247069186883575;-1.4330861391840086;9.482499976560725
2020-02-01 00:00:00;Ajos;110.01;110.01;110.01;506.71;506.71;506.71;Galicia;4.61;4.61;4.61
2020-03-01 00:00:00;Ajos;206.29595410224675;-55.65853472657756;468.25044293107106;855.5550257564812;74.24946940723748;1636.860582105725;Galicia;4.614533709018737;3.713532294170578;5.515535123866895
2020-04-01 00:00:00;Ajos;206.29595410224675;-55.65961946966331;468.2515276741568;864.5666994197051;82.80653272857035;1646.3268661108398;Galicia;4.615075765595173;3.5432793848303534;5.686872146359993
2020-05-01 00:00:00;Ajos;206.29595410224675;-55.66070420825724;468.25261241275075;810.8942445191936;24.56191007614109;1597.226578962246;Galicia;4.615159712108924;3.428726026934945;5.801593397282903
2020-06-01 00:00:00;Ajos;206.29595410224675;-55.66178894235941;468.2536971468529;808.8102204847594;22.572992781790504;1595.0474481877282;Galicia;4.61517271262857;3.3287868533391634;5.901558571917976
2020-02-01 00:00:00;Ajos;27.22;27.22;27.22;160.23;160.23;160.23;La rioja;5.89;5.89;5.89
2020-03-01 00:00:00;Ajos;37.830000000000716;-88.9460656262134;164.60606562621484;110.56843761011407;-224.12008173522565;445.2569569554538;La rioja;4.837064397002402;3.1606243924670734;6.513504401537731
2020-04-01 00:00:00;Ajos;48.44000000000108;-235.0399006601918;331.91990066019395;103.00315540571813;-221.9466348881851;427.95294569962135;La rioja;4.861685307050458;3.184895394162078;6.538475219938839
2020-05-01 00:00:00;Ajos;59.05000000000144;-415.3026024164689;533.4026024164718;107.45646583913852;-227.78205342448024;442.69498510275724;La rioja;4.886431538814713;3.209288220528121;6.563574857101305
2020-06-01 00:00:00;Ajos;69.6600000000018;-624.7211089523399;764.0411089523435;104.83502049439154;-230.86297497119574;440.5330159599788;La rioja;4.911303730189237;3.2338034752413183;6.588803985137156
2020-02-01 00:00:00;Ajos;364.19;364.19;364.19;1575.12;1575.12;1575.12;Madrid;4.32;4.32;4.32
2020-03-01 00:00:00;Ajos;459.13490980107736;157.00511885508166;761.264700747073;2055.7200000000003;1317.488016563754;2793.9519834362463;Madrid;4.569999999619039;3.390905152763881;5.749094846474197
2020-04-01 00:00:00;Ajos;427.8442515058974;29.811527222924383;825.8769757888704;2317.56;666.8231018720539;3968.296898127946;Madrid;4.819999999428559;2.183463770405535;7.456536228451583
2020-05-01 00:00:00;Ajos;463.0492932163924;19.070500392035285;907.0280860407495;2708.63;-53.58115397701022;5470.84115397701;Madrid;5.069999999238078;0.6582310567696243;9.481768941706532
2020-06-01 00:00:00;Ajos;459.1079501063894;-7.5186502061835085;925.7345504189623;2937.0299999999997;-1106.4330999981253;6980.493099998124;Madrid;5.319999999047598;-1.1381684500166438;11.778168448111838
2020-02-01 00:00:00;Ajos;81.2;81.2;81.2;319.46;319.46;319.46;Murcia;3.93;3.93;3.93
2020-03-01 00:00:00;Ajos;104.11999999994416;40.76639028675821;167.4736097131301;394.28000000000384;166.41834323064546;622.1416567693623;Murcia;4.180362472023859;3.6225705023408112;4.738154441706906
2020-04-01 00:00:00;Ajos;127.03999999991623;-14.622977938735943;268.70297793856844;469.1000000000058;-40.41415400200577;978.6141540020174;Murcia;4.466193470078417;3.830959708143011;5.1014272320138225
2020-05-01 00:00:00;Ajos;149.9599999998883;-87.0875017621984;387.00750176197505;543.9200000000078;-308.66025121361304;1396.5002512136286;Murcia;4.489622621814824;3.692799247024966;5.286445996604683
2020-06-01 00:00:00;Ajos;172.8799999998604;-174.1220113929641;519.882011392685;618.7400000000098;-629.3096940307678;1866.7896940307874;Murcia;4.468114015704791;3.463460993049175;5.4727670383604075
2020-02-01 00:00:00;Ajos;35.09;35.09;35.09;215.77;215.77;215.77;Navarra;6.15;6.15;6.15
2020-03-01 00:00:00;Ajos;30.23804547062371;-210.60636617406607;271.0824571153135;170.21831252868526;-681.2066733849058;1021.6432984422763;Navarra;5.070475226164401;2.300566925113313;7.840383527215489
2020-04-01 00:00:00;Ajos;32.86819451175801;-240.91979003568287;306.6561790591989;175.57186606728223;-661.6932009937829;1012.8369331283474;Navarra;4.903917619039692;1.7088422689176856;8.0989929691617
2020-05-01 00:00:00;Ajos;31.774152282193324;-304.07710099011996;367.6254055545066;174.9426789376359;-678.1484816688956;1028.0338395441672;Navarra;4.91786630970141;1.0999136228428257;8.735818996559995
2020-06-01 00:00:00;Ajos;32.533813424955;-344.4286427541889;409.49626960409887;175.0166254184656;-689.8799629236014;1039.9132137605327;Navarra;5.197384749763042;0.9430476241161694;9.451721875409916
2020-02-01 00:00:00;Ajos;129.98;129.98;129.98;687.87;687.87;687.87;Pais vasco;5.29;5.29;5.29
2020-03-01 00:00:00;Ajos;170.09628485585733;139.1078065475156;201.08476316419907;790.1242260417404;650.6463429773829;929.6021091060978;Pais vasco;4.861662753729768;4.26198353039835;5.461341977061187
2020-04-01 00:00:00;Ajos;176.42880790783687;113.19001580500051;239.66760001067323;832.4998291886187;599.642605757113;1065.3570526201245;Pais vasco;4.865320826754585;4.2655004839191415;5.465141169590029
2020-05-01 00:00:00;Ajos;175.66281746196867;79.50628214063725;271.8193527833001;828.5874292390533;502.3229195327228;1154.8519389453838;Pais vasco;4.864569604401929;4.2646077419019255;5.464531466901932
2020-06-01 00:00:00;Ajos;176.99436726198886;43.438248254096976;310.5504862698807;854.7328128967173;431.0236438128986;1278.441981980536;Pais vasco;4.890841538324419;4.290737754951516;5.490945321697321
2020-02-01 00:00:00;Ajos;267.6;267.6;267.6;1064.64;1064.64;1064.64;Valencia;3.98;3.98;3.98
2020-03-01 00:00:00;Ajos;276.0622425786692;22.126556761503423;529.9979283958351;1108.9713986810814;1108.9690630085258;1108.973734353637;Valencia;4.410510493875551;3.727823958221948;5.093197029529153
2020-04-01 00:00:00;Ajos;277.5065790694169;-1.8521969028009266;556.8653550416348;1155.1487480208207;1155.1453754087424;1155.152120632899;Valencia;4.470530812105345;3.781816026917126;5.159245597293564
2020-05-01 00:00:00;Ajos;277.75309857994995;-7.1120325344032835;562.6182296943032;1203.2489130391996;1203.2446944060857;1203.2531316723134;Valencia;4.530551130335139;3.8270946979175053;5.2340075627527725
2020-06-01 00:00:00;Ajos;277.79517455702506;-9.293492610117369;564.8838417241675;1253.351959399536;1253.3469829344215;1253.3569358646507;Valencia;4.590571448564933;3.861040541860483;5.320102355269384
2020-02-01 00:00:00;Coles;7565.24;7565.24;7565.24;9222.49;9222.49;9222.49;Nacional;1.22;1.22;1.22
2020-03-01 00:00:00;Coles;7134.9285975833845;3888.5900046452152;10381.267190521554;8219.608557612593;6182.064893871791;10257.152221353395;Nacional;1.206392741017333;1.0789101460031307;1.3338753360315352
2020-04-01 00:00:00;Coles;6487.528404527107;-771.5053672636568;13746.562176317871;7342.128932626557;4519.964529138242;10164.293336114872;Nacional;1.2257674179903169;1.050654180108146;1.4008806558724878
2020-05-01 00:00:00;Coles;7064.440819684505;-5082.245956551918;19211.12759592093;7334.766876377418;3948.5164328875217;10721.017319867315;Nacional;1.243946335075952;0.9914004345210837;1.4964922356308206
2020-06-01 00:00:00;Coles;7117.510742152166;-10663.418024365996;24898.43950867033;6898.195743541074;3066.3317060239315;10730.059781058217;Nacional;1.262168604429026;0.9128199063242206;1.6115173025338312
2020-07-01 00:00:00;Coles;7311.177839509569;-16764.31352203874;31386.669201057877;6733.8538017806;2534.1667599977263;10933.540843563474;Nacional;1.2803893020459076;0.8193327982181167;1.7414458058736986
2020-08-01 00:00:00;Coles;7711.093927500074;-23257.002521264403;38679.19037626455;6665.951918264426;2154.7824361430175;11177.121400385835;Nacional;1.2986100566460754;0.7134238867997734;1.8837962264923775
2020-09-01 00:00:00;Coles;7782.576770442787;-30628.619467112323;46193.773007997894;6807.955757189172;2028.555744308458;11587.355770069886;Nacional;1.3168308091803145;0.5965995054611837;2.037062112899445
2020-10-01 00:00:00;Coles;7783.1228337688135;-38583.86659880005;54150.11226633768;6965.650718888029;1952.5221302568043;11978.779307519253;Nacional;1.3350515617894538;0.46987920155961016;2.2002239220192976
2020-11-01 00:00:00;Coles;9080.053599322266;-45724.44953773696;63884.55673638149;7841.41506058095;2622.8325163910213;13059.997604770879;Nacional;1.3532723143958776;0.3340116099746564;2.3725330188170988
2020-02-01 00:00:00;Coles;819.24;819.24;819.24;1053.93;1053.93;1053.93;Andalucia;1.29;1.29;1.29
2020-03-01 00:00:00;Coles;810.112925396687;391.53704233304165;1228.6888084603324;1000.0215970906515;631.5969498303468;1368.4462443509562;Andalucia;1.1411847610395478;0.9495728753375632;1.3327966467415324
2020-04-01 00:00:00;Coles;800.9858507933741;197.75120539090915;1404.2204961958391;964.6451444451245;482.6014643772374;1446.6888245130117;Andalucia;1.202080083902852;1.005859665229462;1.398300502576242
2020-05-01 00:00:00;Coles;791.8587761900611;39.48874562030346;1544.2288067598188;941.1176575262265;391.16155185279774;1491.0737631996553;Andalucia;1.1920998314650115;0.9958690585774446;1.3883306043525785
2020-06-01 00:00:00;Coles;782.7317015867482;-101.41393497160061;1666.877338145097;925.4622933473954;327.8547335280856;1523.0698531667053;Andalucia;1.1721393266199123;0.9758982000559808;1.3683804531838437
2020-02-01 00:00:00;Coles;312.77;312.77;312.77;401.39;401.39;401.39;Aragon;1.28;1.28;1.28
2020-03-01 00:00:00;Coles;188.79304765028115;30.46819888348432;347.117896417078;232.68317245628302;53.46056032700514;411.9057845855609;Aragon;1.1003913865330905;0.6042190896276374;1.5965636834385437
2020-04-01 00:00:00;Coles;156.9413453645051;-16.487389695951578;330.37008042496177;188.61209138995667;5.4209572301332685;371.8032255497801;Aragon;1.0896838599012861;0.6047945661398181;1.574573153662754
2020-05-01 00:00:00;Coles;200.22294094344778;-10.212324142243773;410.65820602913936;184.08320505566536;-19.212400070856717;387.3788101821874;Aragon;1.13584734405522;0.6465501199803221;1.6251445681301178
2020-06-01 00:00:00;Coles;206.90634055543157;-22.93191695349563;436.7445980643588;200.45789349605064;-5.932409298783654;406.84819629088497;Aragon;1.1560698438950314;0.6757860058331282;1.6363536819569346
2020-02-01 00:00:00;Coles;133.23;133.23;133.23;189.98;189.98;189.98;Asturias;1.43;1.43;1.43
2020-03-01 00:00:00;Coles;156.76893486536903;-1806.4922867311711;2120.030156461909;176.40267796060098;52.44672932109788;300.3586266001041;Asturias;1.0889693213481106;0.605580313628572;1.5723583290676493
2020-04-01 00:00:00;Coles;152.54059371605993;-2217.0897193810397;2522.1709068131595;176.40267796060098;27.842647062281543;324.96270885892045;Asturias;1.0572833507177586;0.41378053326874464;1.7007861681667724
2020-05-01 00:00:00;Coles;170.35777319412873;-3839.4848628013683;4180.200409189626;176.40267796060098;6.770462983904622;346.03489293729734;Asturias;1.0716707846576812;0.2860530356469553;1.857288533668407
2020-06-01 00:00:00;Coles;170.67215623385636;-4499.799299315541;4841.143611783254;176.40267796060098;-11.958926235399161;364.7642821566011;Asturias;0.9827326860593205;0.08266844265867968;1.8827969294599614
2020-02-01 00:00:00;Coles;190.63;190.63;190.63;208.28;208.28;208.28;Baleares;1.09;1.09;1.09
2020-03-01 00:00:00;Coles;227.46360499331516;109.89947823915482;345.0277317474755;157.27809827983276;25.37135295740208;289.1848436022634;Baleares;1.1816093046070995;0.9713431971882723;1.3918754120259265
2020-04-01 00:00:00;Coles;272.55174408162236;102.90200056731882;442.20148759592587;141.29356652597127;-112.09505956690506;394.6821926188476;Baleares;1.1428772616143958;0.9235654621272203;1.3621890611015712
2020-05-01 00:00:00;Coles;279.88498842848145;52.19820868186565;507.57176817509725;175.25683284217735;-159.10838341981867;509.62204910417336;Baleares;1.1639763565303354;0.9433741042481465;1.3845786088125243
2020-06-01 00:00:00;Coles;270.706432717985;-2.553021103688593;543.9658865396586;129.72787870473422;-268.4511010443631;527.9068584538315;Baleares;1.2641685315229054;1.04334696846582;1.4849900945799908
2020-02-01 00:00:00;Coles;188.76;188.76;188.76;272.41;272.41;272.41;Canarias;1.44;1.44;1.44
2020-03-01 00:00:00;Coles;275.62801987636715;60.3603343769158;490.89570537581847;484.89081705263584;328.34571994866735;641.4359141566043;Canarias;1.1863630147187294;0.9176223108809478;1.455103718556511
2020-04-01 00:00:00;Coles;259.12542090534555;-0.1590581457946314;518.4098999564858;569.2510955192201;214.95279813169935;923.5493929067409;Canarias;1.1929587287210297;0.9245208209556177;1.4613966364864417
2020-05-01 00:00:00;Coles;309.82217007251325;35.20364849953785;584.4406916454886;741.747220545794;172.2510956925546;1311.2433453990334;Canarias;1.2262811363723312;0.9540559112588272;1.4985063614858352
2020-06-01 00:00:00;Coles;273.9737839236041;-7.028712490906969;554.9762803381152;731.1378008578562;-52.620014538005194;1514.8956162537174;Canarias;1.144517716120898;0.8729535758201143;1.4160818564216815
2020-02-01 00:00:00;Coles;11.38;11.38;11.38;14.06;14.06;14.06;Cantabria;1.24;1.24;1.24
2020-03-01 00:00:00;Coles;70.17624063608848;-70.5675932566103;210.92007452878727;82.77267088916653;-45.17030334147525;210.7156451198083;Cantabria;1.2424932072480588;-1.7253812745116428;4.210367689007761
2020-04-01 00:00:00;Coles;71.38614820672134;-69.47195384026494;212.24425025370763;84.46964808116012;-43.626522562414394;212.56581872473464;Cantabria;1.2425553710725423;-1.879164520288151;4.364275262433235
2020-05-01 00:00:00;Coles;72.61691577663895;-68.35933107449061;213.5931626277685;86.1666252731537;-42.22649897917722;214.55974952548462;Cantabria;1.2425569210203364;-1.994834162292578;4.4799480043332505
2020-06-01 00:00:00;Coles;73.86890299279344;-67.22949350113876;214.96729948672564;87.86360246514728;-40.989464991063315;216.7166699213579;Cantabria;1.2425569596656125;-2.105762771429875;4.5908766907611005
2020-02-01 00:00:00;Coles;265.06;265.06;265.06;292.77;292.77;292.77;Castilla la mancha;1.1;1.1;1.1
2020-03-01 00:00:00;Coles;187.14826292415108;96.26650780732992;278.03001804097227;214.03251254763074;-14.442666907834905;442.5076920030964;Castilla la mancha;1.1034775669619934;-1958.8605385469411;1961.0674936808653
2020-04-01 00:00:00;Coles;189.06520579157228;97.91821651060656;280.212195072538;249.67201267376956;-96.68696319547908;596.0309885430182;Castilla la mancha;1.1069661272064948;-1965.0533361458251;1967.2672684002382
2020-05-01 00:00:00;Coles;193.87201901222426;78.06323008708782;309.68080793736067;198.07042110872197;-296.1291922322604;692.2700344497043;Castilla la mancha;1.1104657160433222;-1971.2657048642998;1973.4866362963865
2020-06-01 00:00:00;Coles;196.06964253320828;59.9976852213629;332.14159984505363;213.0120061092035;-413.6918930120564;839.7159052304635;Castilla la mancha;1.113976368562882;-1977.4977135032373;1979.725666240363
2020-02-01 00:00:00;Coles;365.49;365.49;365.49;429.22;429.22;429.22;Castilla leon;1.17;1.17;1.17
2020-03-01 00:00:00;Coles;437.77848986393894;118.52688599882839;757.0300937290494;526.9852645734484;-1461.167579425797;2515.1381085726935;Castilla leon;1.1026652076715542;0.9042189484773154;1.301111466865793
2020-04-01 00:00:00;Coles;410.7134627780513;64.937163181568;756.4897623745346;463.4032528075012;-700.8266175699006;1627.633123184903;Castilla leon;1.1174917293082347;0.9189107904739489;1.3160726681425206
2020-05-01 00:00:00;Coles;411.3906280545286;17.700206656202738;805.0810494528544;467.9137353528553;-1009.7486842691317;1945.5761549748424;Castilla leon;1.1174917293082347;0.9158581595285638;1.3191252990879057
2020-06-01 00:00:00;Coles;404.4346428580919;-24.726799985152013;833.5960857013358;445.31060527513114;-892.2214419894924;1782.8426525397547;Castilla leon;1.1174917293082347;0.9128510597044618;1.3221323989120075
2020-02-01 00:00:00;Coles;1379.35;1379.35;1379.35;1740.12;1740.12;1740.12;Cataluña;1.26;1.26;1.26
2020-03-01 00:00:00;Coles;1342.8091863964692;828.1473140449086;1857.4710587480297;1655.5431182592595;960.5553774135428;2350.530859104976;Cataluña;1.2849999776516745;1.1465724333395668;1.4234275219637822
